,T,Age,Sex,yo1,y1,yo1CF,y1CF,yo2,y2,yo2CF,y2CF,yo3,y3,yo3CF,y3CF
75,1,-1,-1,-85,-88.61365043050874,75,71.64514515835818,60,60.041079817219895,30,25.37915761044272,-130,-129.22176485753258,30,28.68096164430428
351,1,-1,-1,-85,-88.54393101358077,75,65.84299637296242,60,59.36759703599932,30,20.143159453077157,-130,-135.35477301545492,30,39.96249871808587
412,1,-1,1,115,116.44266097939261,-105,-102.52849366115339,-120,-124.76431990863968,-150,-145.62494300096824,-120,-106.92681540838383,40,41.416999027548854
318,1,-1,1,115,115.21509927046536,-105,-109.02682558133947,-120,-119.43361914610466,-150,-156.71266502198836,-120,-127.83738130718191,40,36.41898956767946
76,1,-1,1,115,119.46310385536682,-105,-106.80398281959445,-120,-124.7237950742494,-150,-149.64075390483094,-120,-120.12134145341068,40,43.89251088814025
473,1,-1,-1,-85,-85.96888781978032,75,77.81144068777243,60,61.88954832660464,30,28.007583513601787,-130,-135.06673571119094,30,32.85556333501185
365,1,-1,-1,-85,-87.33020230637297,75,66.93032387225455,60,69.69130108830977,30,27.8776815379294,-130,-134.06302416249545,30,30.953966026423295
23,1,-1,-1,-85,-96.5951245398761,75,77.79865769389134,60,58.29020339967635,30,35.31176632214476,-130,-124.87561315814578,30,30.925985556466774
468,1,-1,1,115,115.29260425074614,-105,-110.18731471723483,-120,-132.928936764446,-150,-152.781117944933,-120,-118.03772949607306,40,33.46256988765673
175,1,-1,-1,-85,-84.65837648840545,75,70.08014584235552,60,56.386497062207454,30,25.402811456984697,-130,-131.21471024184933,30,28.68325171526396
464,1,-1,1,115,116.2409598246889,-105,-104.44530946396743,-120,-117.53301642694703,-150,-153.77870802985782,-120,-130.90859864901884,40,44.651766535676686
384,1,-1,1,115,118.29771872560612,-105,-99.511649549303,-120,-123.71692494561539,-150,-154.81890975895905,-120,-121.59694057321833,40,38.74719796924463
262,1,-1,1,115,119.63083015204325,-105,-101.60038876251147,-120,-112.67398412267823,-150,-151.62696835383923,-120,-126.1203745260346,40,39.05440477225278
352,1,-1,1,115,118.98435905906759,-105,-102.8400587950965,-120,-122.39642545432687,-150,-145.24750953453548,-120,-118.88190747706429,40,39.13738750849068
61,1,-1,-1,-85,-88.07289185086077,75,73.79427371899564,60,48.97796755820784,30,33.09771146741539,-130,-130.78526828821276,30,18.968014956047945
430,1,-1,1,115,117.54339055939732,-105,-98.85538325337838,-120,-129.3473335249421,-150,-153.56201805348798,-120,-119.11067569186685,40,44.694150026676326
331,1,-1,-1,-85,-84.35502819685703,75,72.08101354429408,60,55.833245546153904,30,32.05160696655506,-130,-136.29331447171742,30,19.642698494288272
438,1,-1,1,115,118.91383123827511,-105,-107.05243453821991,-120,-122.45804401967125,-150,-153.00613828185502,-120,-118.47004755765174,40,48.75191344944712
55,1,-1,-1,-85,-99.1644294557173,75,73.55305534878346,60,60.75964824031565,30,31.094350607689524,-130,-131.44470446300494,30,26.7521469727688
368,1,-1,1,115,108.928488776289,-105,-106.79542446389797,-120,-120.62409707281557,-150,-143.98279811946807,-120,-118.04141999325486,40,35.209328455306164
44,1,-1,1,115,111.06067735596346,-105,-104.20376761511459,-120,-122.03692170287769,-150,-147.94365214576274,-120,-118.31977890215137,40,48.91134302450541
415,1,-1,-1,-85,-79.93498427972999,75,74.6037637491396,60,55.42178368778691,30,31.12084758698897,-130,-129.28548272777294,30,28.408879834543654
104,1,-1,1,115,105.43420066471771,-105,-110.2091938422246,-120,-123.08754173531484,-150,-151.20392757460112,-120,-118.10891284707488,40,39.80159858621535
40,1,-1,1,115,116.19193118231688,-105,-107.84662666096126,-120,-114.43445855841705,-150,-142.9000427503499,-120,-119.88700240625417,40,38.093959604326415
460,1,-1,1,115,113.4196744074673,-105,-111.84997876561283,-120,-124.37655618081433,-150,-144.42209652326386,-120,-121.58933978963432,40,45.31592189925357
290,1,-1,1,115,113.46100275425864,-105,-106.08208371523584,-120,-122.21911663692724,-150,-154.43064179708708,-120,-115.05378260368455,40,38.48066370566841
215,1,-1,-1,-85,-91.69492217777709,75,84.67496742629908,60,62.435265759613905,30,24.885300934311303,-130,-128.0952684768585,30,29.92672164711933
462,1,-1,1,115,114.05767978070965,-105,-104.2780351412066,-120,-119.83380449203862,-150,-156.9619732162112,-120,-122.90027852515482,40,44.90216737457931
455,1,-1,-1,-85,-80.94342766442699,75,76.30851972504186,60,62.44852883677495,30,35.36144482407878,-130,-135.9450403259259,30,27.193141224080854
371,1,-1,-1,-85,-85.31520891015815,75,75.37495475325609,60,57.63149394356641,30,31.149790570351673,-130,-128.73133336126665,30,31.82430094572599
80,1,-1,1,115,118.53369473747814,-105,-104.15527173111595,-120,-107.34850044722747,-150,-163.8429244774291,-120,-120.07027119906382,40,34.192961310942955
354,1,-1,1,115,119.00239345055233,-105,-100.17306831331886,-120,-124.03430638258618,-150,-146.42263718318483,-120,-119.78081112422979,40,37.31675541598131
252,1,-1,1,115,111.08990191914569,-105,-104.17118522084336,-120,-116.17556051374129,-150,-137.63326006975944,-120,-123.27931068405597,40,37.730585170693715
284,1,-1,1,115,120.06626772456636,-105,-102.78870702939588,-120,-125.44617742708832,-150,-143.511658657183,-120,-121.15517053227255,40,37.0104972468276
346,1,-1,1,115,116.97822308356523,-105,-107.14083086038028,-120,-122.44176099392249,-150,-152.72438273556727,-120,-124.5791195771493,40,40.46863187912674
450,1,-1,1,115,119.34548391658782,-105,-108.35553236257347,-120,-115.56491231930409,-150,-147.8980617223253,-120,-120.07033073045949,40,37.9005281580191
439,1,-1,-1,-85,-78.31010978887974,75,79.95253864584461,60,57.31366252470386,30,30.53620109649293,-130,-128.8971151316592,30,24.159814857995848
53,1,-1,-1,-85,-82.01805560204251,75,81.07425686357574,60,65.5899310309545,30,35.118118700263246,-130,-135.3534047025997,30,28.218129444057006
131,1,-1,-1,-85,-80.30629782204733,75,72.11551577154107,60,67.06610373672025,30,28.949542710124415,-130,-134.5447932229685,30,30.351009186254508
59,1,-1,-1,-85,-90.31945675277308,75,73.27165383563164,60,66.66881653379467,30,41.419713982238626,-130,-130.9569334525901,30,32.31112991129075
246,1,-1,1,115,111.67710367229651,-105,-107.398961010189,-120,-123.6589935047558,-150,-150.70396359800554,-120,-124.6639230076203,40,37.01869506177473
64,1,-1,1,115,121.32197991568296,-105,-109.87818395670641,-120,-121.79025305250536,-150,-159.86389703948592,-120,-125.1098205351114,40,37.775284969149666
471,1,-1,-1,-85,-94.32594818603967,75,72.33452172569208,60,59.099627231816896,30,22.436624214409186,-130,-128.4596255209563,30,31.803557945234598
127,1,-1,-1,-85,-75.67704223448408,75,82.99651418877652,60,57.98442093281379,30,25.443602785960397,-130,-126.1402809952084,30,22.28309576144344
137,1,-1,-1,-85,-82.62989505887727,75,77.29026624881286,60,54.85149250909312,30,27.081991110837098,-130,-131.9008045069326,30,24.280908020687193
240,1,-1,1,115,112.74557508838805,-105,-98.44200986202635,-120,-116.182333033029,-150,-153.55787867159964,-120,-126.96244811123216,40,36.48665653456018
390,1,-1,1,115,113.72448509198094,-105,-106.72159712003848,-120,-115.71377776730374,-150,-149.82184098460885,-120,-127.60345894218759,40,48.60405940094
6,-1,-1,1,-105,-103.90868976980823,115,115.14595659440612,-150,-140.12726971807882,-120,-121.1773862006593,40,34.80465594678202,-120,-121.32969647648787
461,1,-1,-1,-85,-95.16768569180462,75,76.19146403861124,60,53.818827932031375,30,30.024913250620912,-130,-131.3265819208498,30,28.958438623591103
102,1,-1,1,115,106.26527757858506,-105,-112.86456201190002,-120,-115.29893698640096,-150,-156.56666742888956,-120,-118.66851803346319,40,45.15939242697202
257,1,-1,-1,-85,-79.42622432122134,75,84.41947221634604,60,56.1865486599222,30,24.779222523630537,-130,-123.61186539121393,30,24.79073296510903
349,1,-1,-1,-85,-89.88830262192725,75,69.48425302446901,60,60.955324767990945,30,29.041302999766547,-130,-131.6779667971936,30,30.99686967353345
221,1,-1,-1,-85,-87.01622766979558,75,77.89048503042895,60,54.048232318391875,30,33.525999992863035,-130,-130.98103522423108,30,24.508940165160542
425,1,-1,-1,-85,-83.09184893282587,75,71.20398971750159,60,58.40492987766684,30,25.837229898286335,-130,-127.1278662573025,30,35.31204334493468
114,1,-1,1,115,117.99972073660118,-105,-102.63764824705832,-120,-130.55528705091155,-150,-150.10869867929674,-120,-127.88447683337336,40,31.590493152009792
466,1,-1,1,115,119.66835598932657,-105,-101.44185899253164,-120,-131.2752290175578,-150,-150.36489051623371,-120,-115.92758526736286,40,42.37325925118868
399,1,-1,-1,-85,-94.44887858957738,75,80.71412411826533,60,58.70854195009867,30,30.616683226860765,-130,-129.63221351608433,30,28.48712748607357
231,1,-1,-1,-85,-93.02039962998445,75,76.03284368664237,60,62.32575121940968,30,22.05115920055916,-130,-124.07886074946965,30,25.878456584340427
24,1,-1,1,115,111.03032042917827,-105,-105.07190316634423,-120,-123.15416084784422,-150,-148.54779877432333,-120,-120.15151147379405,40,39.64489972363353
50,1,-1,1,115,117.23745850023751,-105,-101.05950151351321,-120,-120.88077079621722,-150,-142.09559502622577,-120,-119.97220790910924,40,39.155384632808044
385,1,-1,-1,-85,-81.73250137550791,75,70.13017543039798,60,68.26136425957267,30,39.587867579796935,-130,-129.11520091928605,30,25.09545868472196
407,1,-1,-1,-85,-75.19458242608303,75,72.95128271238856,60,55.26262904227652,30,24.188065971728733,-130,-123.3715132281835,30,38.470244628338264
164,1,-1,1,115,113.28820512521027,-105,-99.62150040149794,-120,-129.4470676311158,-150,-143.12361675658556,-120,-118.12554741958795,40,39.60313224604416
171,1,-1,-1,-85,-81.28963392381881,75,73.43696885445672,60,61.88179966482553,30,24.538311087828557,-130,-122.01676129682333,30,33.01181741964122
432,1,-1,1,115,110.87092039156397,-105,-103.27691194282478,-120,-124.74225906588681,-150,-156.4951154032873,-120,-116.57474788561328,40,36.58339467542001
436,1,-1,1,115,113.90161934495423,-105,-107.92301308944286,-120,-120.49049665464175,-150,-141.65179984244898,-120,-120.50643505130027,40,38.07555829962089
220,1,-1,1,115,114.01691624731684,-105,-108.95653310795988,-120,-124.1537003733763,-150,-147.10106604890032,-120,-114.9562024149357,40,34.64778707542003
51,1,-1,-1,-85,-83.82339412912232,75,78.01876378943952,60,65.74014654637901,30,32.028173024599965,-130,-126.85349027404945,30,26.194759831310275
32,1,-1,1,115,117.36541524649435,-105,-94.13782907897244,-120,-115.75927870050823,-150,-160.57470441178788,-120,-121.81163743981791,40,36.7895921736514
85,1,-1,-1,-85,-73.4653741999941,75,70.257383263261,60,64.87304442639743,30,28.23717614340187,-130,-128.47470284012985,30,34.24839138136362
340,1,-1,1,115,123.18284313715196,-105,-108.08291988116399,-120,-118.84428211650531,-150,-149.15046489165434,-120,-119.85688394240997,40,25.817106016478476
96,1,-1,1,115,114.10235794747926,-105,-110.65477533415932,-120,-118.64389506586888,-150,-143.18080284307356,-120,-122.67689214035045,40,37.44318565745767
402,1,-1,1,115,119.26932215287272,-105,-100.24761470341927,-120,-114.85587208187405,-150,-154.8709614348807,-120,-121.81283391833219,40,43.16882661308418
208,1,-1,1,115,114.67864502304069,-105,-107.33848824308932,-120,-127.62956770602803,-150,-148.81440551921122,-120,-120.84666401348699,40,40.977058610790195
225,1,-1,-1,-85,-86.62013785282575,75,71.23479120312439,60,66.14630504161161,30,30.32810912670519,-130,-135.27215056532683,30,34.45885918399537
294,1,-1,1,115,118.49202487957815,-105,-94.6178203388673,-120,-121.13175648808742,-150,-149.98613814732985,-120,-121.89583168087913,40,33.53602953537507
0,-1,-1,1,-105,-103.99219785532068,115,115.75579577276528,-150,-141.34699464732685,-120,-118.92286279975255,40,40.1822555251144,-120,-120.07858568011369
411,1,-1,-1,-85,-85.12116315642531,75,72.91573425690632,60,58.77524312786775,30,41.19098138005235,-130,-129.55809069666793,30,27.005186230570807
405,1,-1,-1,-85,-79.40832930009968,75,77.92982659378308,60,65.1097393889147,30,32.29464026680957,-130,-132.87218898147148,30,38.85843953510315
457,1,-1,-1,-85,-86.99092997720462,75,66.54650684599068,60,65.31613780427465,30,34.36469671617654,-130,-129.52215879501796,30,28.878360186155945
211,1,-1,-1,-85,-78.64369600799306,75,75.62722166284996,60,56.85719165719412,30,30.704566964333914,-130,-138.67549084363492,30,33.55377996835075
267,1,-1,-1,-85,-82.06757525185645,75,74.76905650937036,60,63.61573871338787,30,31.38531316399063,-130,-129.12036294974064,30,26.708709202550192
100,1,-1,1,115,119.50510111524925,-105,-102.98012967985152,-120,-120.24386986454749,-150,-151.78173284751475,-120,-122.46871653877247,40,43.87654388095093
224,1,-1,1,115,108.10927031467794,-105,-96.6180866180184,-120,-117.33419983433024,-150,-143.7013723551947,-120,-119.52815331021586,40,37.725323440537615
270,1,-1,1,115,111.73459625898988,-105,-99.53078859774462,-120,-117.95607216609976,-150,-145.479612304752,-120,-115.8425840607977,40,42.54487233120069
227,1,-1,-1,-85,-89.98774454199983,75,71.70622045233016,60,57.60395879655655,30,18.795923264638184,-130,-127.32950988882293,30,23.056085058615846
386,1,-1,1,115,114.91118223685676,-105,-107.21508692443376,-120,-118.74604353675055,-150,-157.3977628455003,-120,-119.3940545498623,40,44.45901624816347
228,1,-1,1,115,124.2384360366513,-105,-103.85437285715432,-120,-117.6455262042878,-150,-144.8649152957649,-120,-114.93129297690817,40,39.588795472723156
452,1,-1,1,115,117.5881307175894,-105,-107.39952833041892,-120,-119.3466319065065,-150,-152.232910011708,-120,-118.75978687115841,40,32.5236665168025
306,1,-1,1,115,121.55120005111777,-105,-108.56568373108311,-120,-122.23041730997572,-150,-148.4479460900323,-120,-116.89059405442197,40,37.374346972061325
403,1,-1,-1,-85,-79.19666111904186,75,69.70625429756693,60,57.51678859899439,30,31.747357373032028,-130,-138.38253251166742,30,28.2947146034745
147,1,-1,-1,-85,-88.93517661129309,75,79.93258016434442,60,65.96899241613092,30,34.12291390767433,-130,-138.50701957670884,30,22.294607317812698
330,1,-1,1,115,106.96884719349954,-105,-110.10129915390505,-120,-128.35007496074095,-150,-153.11998965055187,-120,-123.22668794528481,40,40.72643781987643
49,1,-1,-1,-85,-89.37331475335219,75,74.29186326572746,60,57.18389016134656,30,28.62556383641118,-130,-132.40509609402937,30,29.315895387220525
134,1,-1,1,115,109.89343081751488,-105,-107.1415797493756,-120,-114.55905449662878,-150,-140.66785161421677,-120,-116.56104439483485,40,39.351814503847166
380,1,-1,1,115,125.87644649905926,-105,-112.33681845180286,-120,-121.53291744619727,-150,-153.37134834220876,-120,-117.38308301716518,40,47.41419186938605
113,1,-1,-1,-85,-88.31966325599186,75,66.98356155312985,60,54.84578337894365,30,23.871875450520264,-130,-124.36148034349503,30,29.085853383166185
392,1,-1,1,115,108.7852038538233,-105,-102.7968038628178,-120,-123.68605513146481,-150,-138.16701367748777,-120,-120.96114865548269,40,38.059977834059026
205,1,-1,-1,-85,-82.27691120964793,75,67.38750803270698,60,55.5745943655974,30,28.226048500096233,-130,-123.76357272122127,30,22.40160701582245
154,1,-1,1,115,117.89283057481767,-105,-104.61060495692767,-120,-118.21109687839446,-150,-145.77907569369216,-120,-124.55450847362464,40,34.96456386591282
48,1,-1,1,115,119.06273964359704,-105,-100.9350887671248,-120,-125.42274373369553,-150,-145.6978653759082,-120,-124.34793518394491,40,43.65800009576402
396,1,-1,1,115,115.65071923089782,-105,-108.90018812239643,-120,-126.52037797321431,-150,-143.45599803334255,-120,-122.72247147388583,40,30.18000309458003
67,1,-1,-1,-85,-82.99308524733651,75,79.67951573903079,60,52.747898081145074,30,35.75235481695953,-130,-129.91144032743597,30,32.49022735588193
174,1,-1,1,115,111.64619670170977,-105,-106.07623202474825,-120,-115.1770374817518,-150,-149.38765657054805,-120,-124.11066445076148,40,35.738883570679015
268,1,-1,1,115,117.73957057183738,-105,-105.70061625336628,-120,-124.80143564152976,-150,-146.09541828637322,-120,-116.35824788543994,40,44.62249222287225
376,1,-1,1,115,120.69640081389454,-105,-100.2245907661233,-120,-113.72949902188012,-150,-157.25076793226134,-120,-117.20501876551596,40,34.80873390684977
167,1,-1,-1,-85,-82.07162029982787,75,71.88999181210342,60,51.31257131251606,30,30.418263702512665,-130,-132.29426914132952,30,21.912579471970325
431,1,-1,-1,-85,-87.58818769628367,75,70.41369609550165,60,72.29830305807745,30,39.21629210778383,-130,-139.324706543652,30,27.160307181581672
43,1,-1,-1,-85,-79.17647065880823,75,73.94809736188112,60,61.07795501483465,30,27.893355036872737,-130,-129.05633667589825,30,30.931267520500167
495,1,-1,-1,-85,-81.34165381075591,75,79.46546505801618,60,58.68038990282967,30,31.962740298601023,-130,-130.60193312100566,30,29.226298489407554
420,1,-1,1,115,114.73359592722771,-105,-98.14944374974688,-120,-112.1700162292195,-150,-148.46893197879723,-120,-121.36854587737297,40,41.340680803084986
135,1,-1,-1,-85,-87.20627936667462,75,70.36583561309932,60,55.01975505962541,30,36.190496076546864,-130,-128.6953821415615,30,30.64013080937026
370,1,-1,1,115,108.89417065369459,-105,-106.97946245274896,-120,-121.9066105311294,-150,-153.222716137979,-120,-125.67588342599262,40,39.48466591319843
22,1,-1,1,115,111.37620040723961,-105,-112.58096818409284,-120,-118.56742835924933,-150,-147.21105109541548,-120,-121.5082440767791,40,38.286040149007086
181,1,-1,-1,-85,-82.84458500430131,75,75.72471208970386,60,56.49451931587934,30,30.11322595672206,-130,-137.49231736548253,30,22.24159484602052
417,1,-1,-1,-85,-89.9478983462331,75,73.3124278483606,60,56.152109809262335,30,32.96919736476715,-130,-113.25981945766439,30,37.70922462024984
66,1,-1,1,115,113.66770736883497,-105,-102.28052224647587,-120,-113.78097920084998,-150,-148.2181101835173,-120,-119.00815197928051,40,39.638322833898194
311,1,-1,-1,-85,-86.75047124975868,75,71.72587051510298,60,54.01509871381677,30,26.148289709842192,-130,-137.09556586590347,30,38.64080507386989
366,1,-1,1,115,115.57702174077261,-105,-100.01337876889606,-120,-122.0986349909715,-150,-152.40935615114873,-120,-124.00604815006999,40,33.909657859987206
77,1,-1,-1,-85,-84.81423158311499,75,76.085679924504,60,56.44674289742607,30,29.750893147749213,-130,-122.39808173007347,30,22.859945100235787
373,1,-1,-1,-85,-77.27867905341898,75,78.80059316992727,60,52.91699418875698,30,27.456641758203634,-130,-137.61454579093757,30,20.841885425918875
317,1,-1,-1,-85,-81.50172034714944,75,78.58917307345747,60,60.69389660541093,30,38.18841772715909,-130,-128.62960769668962,30,24.33423948851077
94,1,-1,1,115,118.86112266581702,-105,-102.65957157239926,-120,-115.38420957652282,-150,-153.3895292217434,-120,-121.65746310090545,40,43.20382314708221
477,1,-1,-1,-85,-83.73472740511494,75,75.24250438500555,60,64.26955242018461,30,28.159208284104874,-130,-129.4026505502943,30,27.87701344081444
470,1,-1,1,115,119.0184853716363,-105,-106.16790563598273,-120,-114.69864224859221,-150,-148.75139907256653,-120,-112.70596406549579,40,43.66189884176767
166,1,-1,1,115,113.38280368336835,-105,-97.01082824370296,-120,-119.36738660408784,-150,-146.38638077919776,-120,-122.9580263101889,40,35.059479813157004
443,1,-1,-1,-85,-97.85725026226032,75,70.43281648442921,60,63.49811503018136,30,26.643485007611822,-130,-132.246413255786,30,27.97782728905655
480,1,-1,1,115,116.22515462571923,-105,-103.87735247874248,-120,-121.70567115504173,-150,-146.70693369921992,-120,-124.00562220326266,40,30.69517774587143
237,1,-1,-1,-85,-88.40442005599007,75,76.31515131450271,60,64.24373942165911,30,28.7272904639962,-130,-124.93305035629122,30,30.93968021151622
444,1,-1,1,115,116.18555475254269,-105,-108.49122419900038,-120,-117.39655993530698,-150,-136.58561202713656,-120,-112.86634578717306,40,35.48571998759953
163,1,-1,-1,-85,-88.38158909474558,75,67.04218340269534,60,67.16081005641779,30,30.140348316155784,-130,-133.77959588652686,30,26.074515609410245
62,1,-1,1,115,109.34600266599804,-105,-114.51593495727845,-120,-121.31133845189353,-150,-148.30793392353723,-120,-121.10230598473434,40,42.29827882944661
52,1,-1,1,115,110.41294084028675,-105,-115.37463330168285,-120,-120.50617165021258,-150,-152.60051678492502,-120,-117.70524245705441,40,39.308688268893
490,1,-1,1,115,117.01024135568933,-105,-109.85303914618021,-120,-114.47686486399253,-150,-156.8233701884163,-120,-112.2219856802583,40,37.612446006370455
323,1,-1,-1,-85,-82.30869648062912,75,66.6251488842822,60,55.48354870435721,30,26.106832731005028,-130,-132.23834147490257,30,21.549773470474328
222,1,-1,1,115,114.05484220661604,-105,-107.90565227555426,-120,-124.21738247451461,-150,-149.18202392215713,-120,-122.86920704359386,40,43.616363291323346
498,1,-1,1,115,110.45592370758217,-105,-105.94861058952831,-120,-110.67901919881307,-150,-152.60375817042933,-120,-120.27344739838504,40,29.425329202121844
265,1,-1,-1,-85,-80.17263879950788,75,82.54157623744935,60,65.26152967535572,30,26.28887668206286,-130,-128.21693124076745,30,33.67278801950339
162,1,-1,1,115,117.11176693658655,-105,-111.40910817019821,-120,-111.5440325305648,-150,-153.5947087410623,-120,-113.02847279399924,40,35.45927053213732
213,1,-1,-1,-85,-84.52550670019856,75,76.16274186148777,60,58.879543209904064,30,27.816354983719332,-130,-130.62254499218125,30,24.218079873138088
475,1,-1,-1,-85,-83.41334328066272,75,73.22965794673742,60,60.575103019988745,30,32.58876838224403,-130,-134.74719116309018,30,24.340537673591264
90,1,-1,1,115,117.56205592412583,-105,-104.5286315640637,-120,-119.1769905048278,-150,-148.92496759198252,-120,-111.62735818768886,40,34.79704317739019
258,1,-1,1,115,112.08405471792099,-105,-97.89676494964081,-120,-126.60198141998752,-150,-145.97253605156692,-120,-122.53434804456202,40,42.338720184734676
335,1,-1,-1,-85,-87.64062559609083,75,73.10428791749554,60,61.625852530131226,30,25.291676816349373,-130,-129.04581887857628,30,33.70537390198441
353,1,-1,-1,-85,-92.04859425799417,75,72.02571554884295,60,61.38430099739841,30,30.30798641788735,-130,-135.05816670031487,30,23.923459231681264
93,1,-1,-1,-85,-80.5512980547306,75,70.3009660483725,60,70.64183423978218,30,33.37029105313804,-130,-132.96100556356296,30,31.60395379261011
463,1,-1,-1,-85,-88.43677196898018,75,79.86277808093257,60,53.54096213661912,30,23.536553334606555,-130,-130.80137425067562,30,27.020144251611544
337,1,-1,-1,-85,-81.45757092958912,75,79.00159875448696,60,60.161866761838226,30,27.298691992842205,-130,-131.39515118800207,30,21.736104636007592
65,1,-1,-1,-85,-75.52035320091079,75,86.3983842341575,60,52.89343474331783,30,22.877932214867965,-130,-127.93237920783456,30,24.56845368204781
263,1,-1,-1,-85,-87.9267915106844,75,77.30028202188282,60,62.98323922312763,30,25.958585084982037,-130,-134.29432792533646,30,23.194930554000553
179,1,-1,-1,-85,-88.4099382225118,75,73.23147981422724,60,49.69691160004719,30,31.063274750107187,-130,-134.09834040296587,30,26.474697260483946
391,1,-1,-1,-85,-85.75069754241478,75,68.0327139125362,60,55.03390338587946,30,34.41112939950806,-130,-135.26510121700463,30,31.764395640787367
169,1,-1,-1,-85,-92.77948119398937,75,68.15989288850622,60,62.874072459916334,30,33.053327808032755,-130,-126.37846274507376,30,34.768307420479864
291,1,-1,-1,-85,-83.60196181558773,75,73.80753853704122,60,65.99326178318844,30,35.33731623775347,-130,-130.01664540233412,30,38.72044576461907
419,1,-1,-1,-85,-92.47046607113327,75,74.58316426333607,60,62.50117055458945,30,22.625590086061877,-130,-125.41018248682033,30,43.469943355627166
481,1,-1,-1,-85,-80.57219650520736,75,66.80769811701714,60,64.91529963089413,30,22.74589538210276,-130,-131.1043309775115,30,30.384618766265437
45,1,-1,-1,-85,-81.44675854940232,75,81.2085627389158,60,55.879754362336705,30,26.964088137625783,-130,-121.4287157089231,30,23.92940528181108
233,1,-1,-1,-85,-85.79395294612246,75,66.10746334969087,60,62.72358696569849,30,30.22451833482729,-130,-137.05691272517646,30,35.86173286898827
404,1,-1,1,115,109.4649134939814,-105,-106.8631660823497,-120,-127.0896423924442,-150,-154.01478696810165,-120,-116.88359028349169,40,33.22560943773832
155,1,-1,-1,-85,-83.72493644881726,75,74.02031167379343,60,64.09164223286281,30,23.88493174030356,-130,-125.14605258754554,30,32.04391136442232
418,1,-1,1,115,110.04884035785638,-105,-105.24205071601607,-120,-119.91563184992093,-150,-152.01905380408633,-120,-117.67766400965,40,35.70605451757307
33,1,-1,-1,-85,-81.95077782409254,75,77.70487792019469,60,58.42250741054216,30,28.389709490364893,-130,-126.09139339058751,30,29.239715572081625
472,1,-1,1,115,120.24603268806504,-105,-100.51634186988638,-120,-119.10484166723403,-150,-149.73181905119478,-120,-117.07696160193265,40,45.510178783654595
144,1,-1,1,115,118.18661724920175,-105,-104.1889917150556,-120,-123.68514417679252,-150,-149.2745559265368,-120,-116.6876445360271,40,42.92945546413553
281,1,-1,-1,-85,-91.23814782550583,75,77.26072452640197,60,65.36974078375619,30,33.11197801115374,-130,-133.11298759054998,30,28.44815097139337
86,1,-1,1,115,115.63077679510462,-105,-106.34430637181296,-120,-117.08361824965185,-150,-146.77435648729053,-120,-122.51414450949976,40,30.789565517834564
434,1,-1,1,115,122.04519107248589,-105,-107.13526286497668,-120,-116.63357888254255,-150,-143.96190108639877,-120,-115.55138084724999,40,34.46605411018385
47,1,-1,-1,-85,-83.3123712176875,75,79.29370424930168,60,54.59447833124023,30,31.025816464896337,-130,-136.11598490475035,30,23.49824066697377
493,1,-1,-1,-85,-79.471346705463,75,72.8944451436185,60,54.83102165890379,30,23.804348283491645,-130,-127.60745458495515,30,18.44079494154183
397,1,-1,-1,-85,-75.61812205753112,75,76.40116947289508,60,52.55469790498287,30,31.789734438329,-130,-132.72488721662953,30,35.854914008762144
424,1,-1,1,115,111.73895591484454,-105,-104.99749114199749,-120,-116.9541454604509,-150,-149.0994095600862,-120,-120.39291447866084,40,45.256731352720394
319,1,-1,-1,-85,-91.73798864078228,75,77.78787038684032,60,58.78088115975845,30,34.62650931344262,-130,-128.35477256669193,30,28.517115449832595
20,1,-1,1,115,116.58697165942436,-105,-106.6908270876419,-120,-116.34135239442764,-150,-146.02160453816873,-120,-122.19061373090867,40,41.20483214049186
339,1,-1,-1,-85,-86.93306668812563,75,74.9602881678777,60,54.913545550524304,30,30.521522246632877,-130,-130.81898087923625,30,29.73077816243757
324,1,-1,1,115,113.59457949961836,-105,-109.7648271819302,-120,-118.39670134939507,-150,-152.19574983209762,-120,-116.31843910579515,40,50.186925368430295
387,1,-1,-1,-85,-80.68903593685573,75,81.32557741698207,60,59.36124289660675,30,35.1705412944217,-130,-131.0899820470057,30,34.2791019934575
343,1,-1,-1,-85,-89.539476501505,75,74.21236520040374,60,56.947562413340215,30,28.69410048711824,-130,-128.37259588169474,30,29.72093863381727
26,1,-1,1,115,111.63987730953258,-105,-99.99068494606225,-120,-121.48397575468643,-150,-146.9220929320084,-120,-125.86808092324446,40,45.532466586486265
247,1,-1,-1,-85,-80.86349241570677,75,73.81277832352433,60,54.65257253937341,30,29.577163943899635,-130,-123.03857924174079,30,27.97042181653736
190,1,-1,1,115,112.26856479730122,-105,-102.12498307457047,-120,-124.45219254115702,-150,-157.66620102809313,-120,-120.0647986265664,40,27.88879265271821
478,1,-1,1,115,108.44192559199166,-105,-102.96434632335244,-120,-121.72234169243013,-150,-144.852731162774,-120,-116.05542301330075,40,36.030578429027244
348,1,-1,1,115,117.37003812311201,-105,-103.24030709002442,-120,-116.61276183581286,-150,-149.57381069832778,-120,-117.35442203565714,40,41.6605016235858
361,1,-1,-1,-85,-86.84760812245561,75,81.8121326191978,60,53.58653820214553,30,31.781737366876307,-130,-128.22782648933241,30,33.605847839898395
92,1,-1,1,115,115.70331719712793,-105,-109.08367038778624,-120,-122.45679083229244,-150,-146.27342990853415,-120,-117.73687725384656,40,40.423375965781126
