,T,Age,Sex,yo1,y1,yo1CF,y1CF,yo2,y2,yo2CF,y2CF,yo3,y3,yo3CF,y3CF
186,1,-1,1,115,108.35384746025406,-105,-111.34582405863371,-120,-133.10063599729187,-150,-154.5796664957801,-120,-120.6609479185691,40,45.03801529683027
99,1,-1,-1,-85,-82.8345458187905,75,77.65361363068568,60,61.8654869791098,30,28.795079878459422,-130,-125.24799401854101,30,25.258036566840097
149,1,-1,-1,-85,-77.03115771178388,75,77.51602163578922,60,54.09815484683803,30,19.443656370587874,-130,-131.46249934923438,30,28.570792902530968
438,1,-1,1,115,116.81004028522045,-105,-102.57946620710376,-120,-118.9029401451742,-150,-146.97462770280288,-120,-121.96284400806665,40,42.98793496674101
177,1,-1,-1,-85,-89.77968454645757,75,71.76855310377381,60,71.74499622652166,30,28.43149535045669,-130,-124.25800478668444,30,34.05540372511139
347,1,-1,-1,-85,-90.57371173170243,75,70.76792262445474,60,53.78599123554839,30,32.35375068830976,-130,-131.6879132525355,30,30.636316078059647
133,1,-1,-1,-85,-88.16532463889939,75,75.21763193750893,60,54.80732463567447,30,35.228471452545236,-130,-142.03020936754066,30,29.86987787629539
135,1,-1,-1,-85,-87.54441532906478,75,73.6379048161903,60,67.81298833177911,30,34.62601762883759,-130,-126.65747254856409,30,36.41754473948445
49,1,-1,-1,-85,-78.19553006694767,75,79.76575222343874,60,55.14231445270477,30,30.3428961706772,-130,-138.88406877794597,30,33.08862911648663
112,1,-1,1,115,114.24640168041142,-105,-110.7841575885612,-120,-126.32645374883357,-150,-152.93233391638316,-120,-118.17043908015468,40,40.11876347991234
86,1,-1,1,115,117.51197371074446,-105,-103.08395605212694,-120,-129.1088545944043,-150,-146.3373736509598,-120,-125.56222115625035,40,34.059431354567195
378,1,-1,1,115,110.79631506626266,-105,-109.90489921407503,-120,-119.84915201757589,-150,-156.74384766275827,-120,-122.51623493715732,40,40.889553721578075
329,1,-1,-1,-85,-69.0344024280695,75,76.8987834759721,60,55.01297826010966,30,36.30135197909227,-130,-136.1828269428783,30,30.651628898103297
233,1,-1,-1,-85,-80.69992873086683,75,76.62828146272118,60,62.237001554706495,30,31.06874748189583,-130,-127.27308456752597,30,28.241609403733296
371,1,-1,-1,-85,-90.62884091909274,75,74.41675675080172,60,59.722402741252324,30,29.021502747095663,-130,-130.6042272282437,30,29.436318493273333
101,1,-1,-1,-85,-82.88674870905527,75,74.96260478068336,60,67.56034912484031,30,26.916115374339583,-130,-132.61142814223084,30,29.74148687974994
47,1,-1,-1,-85,-97.14015018813885,75,71.73751729322021,60,60.22942882650083,30,32.84727820497206,-130,-134.5061762480512,30,32.19326255177709
124,1,-1,1,115,114.43386120346246,-105,-111.81628352980525,-120,-125.94183285746584,-150,-145.48121156209282,-120,-120.2181292746553,40,36.735580002284024
199,1,-1,-1,-85,-72.29857730140138,75,79.68007021253113,60,45.893291005016295,30,28.87139578237861,-130,-131.35415363539386,30,35.23384438795069
424,1,-1,1,115,114.25278542016204,-105,-113.08001301561794,-120,-118.76783772002253,-150,-160.64207504139324,-120,-114.96083919357935,40,37.32190919756742
226,1,-1,1,115,116.33803254451372,-105,-111.18489012076485,-120,-123.78888238773173,-150,-154.88705925060484,-120,-116.1995003716137,40,31.75064751560691
148,1,-1,1,115,124.68091095753196,-105,-104.18300534403926,-120,-117.31597608652694,-150,-156.086183421633,-120,-121.88598865581687,40,35.56866114742263
314,1,-1,1,115,115.8199941262084,-105,-100.50947317584361,-120,-123.22115362335106,-150,-163.55737396426196,-120,-118.19771829119865,40,38.65052420523536
215,1,-1,-1,-85,-90.7981504898504,75,75.21263011542175,60,54.39150277901655,30,26.79949031935523,-130,-132.01408131442506,30,27.77824093177267
437,1,-1,-1,-85,-84.96989545641114,75,67.32160555136609,60,59.91438548543609,30,28.462782874346995,-130,-126.68473246960583,30,24.335232307055666
107,1,-1,-1,-85,-85.10162404722222,75,77.95294637535383,60,68.6032593632086,30,29.39809494564642,-130,-131.62884313916052,30,25.50093820521968
476,1,-1,1,115,120.79001895391764,-105,-106.2298173727692,-120,-122.94271298577608,-150,-153.29097996547253,-120,-117.2231207025565,40,31.122245342789572
415,1,-1,-1,-85,-92.38732937417757,75,78.87825854684883,60,61.896850075345476,30,26.171377970662736,-130,-131.84864269620766,30,27.961035720459563
146,1,-1,1,115,116.7819563408149,-105,-102.60128602444593,-120,-123.7764302698087,-150,-148.40154795611912,-120,-124.1731438550846,40,36.432233961148796
23,1,-1,-1,-85,-86.31441622694145,75,78.36332965204254,60,60.31800616315683,30,35.76180594289539,-130,-126.40371930760114,30,28.955499463166106
339,1,-1,-1,-85,-90.25131986514087,75,67.45315258321003,60,65.60715890522124,30,23.305013125967893,-130,-131.27830893758625,30,33.56637346607145
289,1,-1,-1,-85,-79.9681683495844,75,81.06612306228224,60,62.616237105772775,30,34.9600082003229,-130,-125.85350552795063,30,32.92232186071173
62,1,-1,1,115,115.76855834700649,-105,-111.44135048796471,-120,-112.17929879437655,-150,-157.6465021008222,-120,-122.54748821685057,40,37.3539789436271
84,1,-1,1,115,113.96745960039736,-105,-110.12273519578191,-120,-118.49073815222691,-150,-147.36546067823346,-120,-116.52380830550157,40,42.33596524719773
54,1,-1,1,115,113.89196025207424,-105,-110.7919944150092,-120,-120.41952250772435,-150,-159.83139240746186,-120,-114.2993053478111,40,44.90521347183369
145,1,-1,-1,-85,-88.30923845332363,75,75.75311518237787,60,61.69479957429493,30,28.775106624846106,-130,-131.49482100771607,30,28.706629431530082
436,1,-1,1,115,121.063293572298,-105,-107.76660648872499,-120,-115.48074638240479,-150,-147.0182918739791,-120,-127.32631917054017,40,41.890471390718126
441,1,-1,-1,-85,-82.81309488016996,75,71.3649095762057,60,63.68660262111081,30,29.451370843401797,-130,-127.46542171376636,30,22.66856271424659
50,1,-1,1,115,110.06701282676181,-105,-106.73231138588707,-120,-112.03753797264751,-150,-146.98717027672856,-120,-118.74222457449731,40,51.99835397181494
191,1,-1,-1,-85,-84.01072424584878,75,75.20411352299064,60,54.9276939258082,30,27.071820379316414,-130,-126.00007703380749,30,39.256574322212025
399,1,-1,-1,-85,-79.76036474177356,75,73.81077321895683,60,62.776406096855496,30,26.138174262849358,-130,-122.33830535948029,30,23.56736259529216
349,1,-1,-1,-85,-86.28326077877131,75,71.26048024018162,60,65.53390043987183,30,25.52879799614913,-130,-122.82860050578711,30,28.66517770371709
294,1,-1,1,115,116.15418206342149,-105,-99.3509454211919,-120,-118.24932312341217,-150,-149.80071719326347,-120,-117.66937406712664,40,40.36197367190395
33,1,-1,-1,-85,-87.13966613818901,75,72.92588585446754,60,62.809341844356965,30,20.583546479267923,-130,-129.4123931794429,30,29.02343881966644
22,1,-1,1,115,114.40049622919139,-105,-117.71211327937867,-120,-115.29535833497634,-150,-158.15782886695524,-120,-121.22850712587234,40,31.28195342451604
462,1,-1,1,115,121.76955071194496,-105,-105.75062390478365,-120,-120.44633050605701,-150,-142.55468354877547,-120,-117.54324840865883,40,41.99016520220374
105,1,-1,-1,-85,-88.55204993224385,75,66.29321725642095,60,51.07735265454973,30,12.586027295339008,-130,-128.8060266554361,30,29.038207916676132
419,1,-1,-1,-85,-76.34692357402298,75,78.45571108198115,60,65.78603791172874,30,33.164788528752666,-130,-128.31146338264864,30,28.8170360194047
467,1,-1,-1,-85,-87.80566810905849,75,76.22873682882677,60,55.26965424326201,30,44.054231902019296,-130,-139.55262349990525,30,37.232717105840536
252,1,-1,1,115,122.33933414106924,-105,-101.2902931132686,-120,-112.50588863052614,-150,-144.5466203831179,-120,-118.72408293177699,40,51.54202799903417
471,1,-1,-1,-85,-80.82960227302281,75,75.86534384180084,60,64.57299273873144,30,29.74100358321561,-130,-133.94917524833767,30,27.504966594544854
357,1,-1,-1,-85,-78.94705257365318,75,78.14927140501142,60,61.90993570485772,30,31.13900538948821,-130,-125.59659615024347,30,21.97893079159364
449,1,-1,-1,-85,-92.89657450226873,75,77.79773278890245,60,58.54340968273127,30,32.92204192216749,-130,-125.63904833830284,30,30.875236712438912
162,1,-1,1,115,111.0953124326085,-105,-92.94015933308377,-120,-125.37328021287071,-150,-151.59610706159518,-120,-122.96458229084938,40,43.80324514895322
220,1,-1,1,115,110.44156065524518,-105,-98.12543121467858,-120,-120.62493717046611,-150,-150.31567016910756,-120,-126.45657940597046,40,43.38701776880308
76,1,-1,1,115,111.7880916700733,-105,-108.44928788806527,-120,-121.6382430151456,-150,-161.96261260638724,-120,-117.6484422502022,40,32.27505785885026
412,1,-1,1,115,122.28022389577217,-105,-107.40970077855155,-120,-127.8240571796688,-150,-139.16007925764208,-120,-125.06858805535065,40,45.59528127853683
341,1,-1,-1,-85,-91.7299759278689,75,68.41004509369617,60,56.47480177106568,30,23.02026625929227,-130,-127.90471974523828,30,33.20162577748963
309,1,-1,-1,-85,-80.73127635284585,75,72.15917116852931,60,63.05584267136893,30,24.04356711034304,-130,-131.50263792998533,30,23.687989261045473
463,1,-1,-1,-85,-85.50303844752933,75,77.14364088642168,60,49.6197500227176,30,23.54659493836059,-130,-128.1300790335226,30,31.038046991660405
490,1,-1,1,115,116.19654474336842,-105,-103.13218118244637,-120,-117.96081745631601,-150,-141.80034389324018,-120,-118.84496882744627,40,43.998682078746924
83,1,-1,-1,-85,-85.23162407650155,75,71.8005774267003,60,64.32713691265316,30,26.052755715548365,-130,-128.2823746187183,30,26.481383288251976
327,1,-1,-1,-85,-84.59603982042285,75,72.6891458246123,60,60.00525577973332,30,29.557461787842758,-130,-135.57594705537096,30,28.041986701572895
130,1,-1,1,115,113.15199519477697,-105,-110.01652257113156,-120,-120.53221332685585,-150,-150.75838463451353,-120,-123.64458443581316,40,44.66177973748284
460,1,-1,1,115,125.14326777630563,-105,-106.93073201271935,-120,-115.18415328333683,-150,-152.55974912926033,-120,-118.18551253715137,40,43.12672392069671
20,1,-1,1,115,108.03768914156464,-105,-95.60896278378993,-120,-126.7504611780281,-150,-154.872503785044,-120,-128.49450884951355,40,40.567310020687806
414,1,-1,1,115,113.6167413824228,-105,-106.64442260881775,-120,-120.78724740949907,-150,-144.87798346454392,-120,-116.65247433744348,40,36.06238478981273
131,1,-1,-1,-85,-86.50444046815483,75,72.32024715721657,60,62.35548640441119,30,37.78866721880715,-130,-130.71567823177824,30,17.966005554871032
132,1,-1,1,115,118.64731567860123,-105,-110.12257214543209,-120,-119.64861903929135,-150,-141.64927481354903,-120,-122.29513562114994,40,34.98348268005219
321,1,-1,-1,-85,-79.9860416766886,75,76.19352117512463,60,53.0685853732655,30,22.086769767771745,-130,-129.59323780091208,30,29.50262071250131
210,1,-1,1,115,119.4158099895665,-105,-104.25934106395658,-120,-117.93085456240009,-150,-141.5169806335209,-120,-126.14246897392967,40,33.471934306894774
5,-1,-1,-1,75,70.3593583206269,-85,-81.66530855057499,30,29.5504065444735,60,55.725970174222,30,25.892993180592136,-130,-131.51989365058267
223,1,-1,-1,-85,-87.43515583862792,75,80.34776114472648,60,53.990968746897906,30,30.230199361830984,-130,-137.95578155878366,30,33.74387740465077
392,1,-1,1,115,108.49972558067235,-105,-106.59138986970929,-120,-126.94231216559719,-150,-144.7066070294254,-120,-118.0218015276995,40,42.634198081645785
183,1,-1,-1,-85,-79.48772259727203,75,75.4577943412861,60,65.7756738784295,30,30.09403408008964,-130,-135.01978866841188,30,22.8651602167143
405,1,-1,-1,-85,-85.83117334965736,75,70.04277578938897,60,54.54559759099022,30,26.974450058537574,-130,-134.4781536928696,30,36.719412096094715
279,1,-1,-1,-85,-91.13192422799719,75,65.95262349404238,60,50.19518752027362,30,36.598807204932484,-130,-132.80707312921015,30,22.252934644504244
301,1,-1,-1,-85,-90.4307533363726,75,78.58490873297664,60,65.13641234352019,30,27.897806765175936,-130,-132.24611110725698,30,26.14002337497965
331,1,-1,-1,-85,-87.32587838626485,75,78.74289716488107,60,60.48420130980607,30,24.004261064813058,-130,-126.45435595130614,30,28.463489374704317
491,1,-1,-1,-85,-90.13095113749087,75,73.0576179798174,60,65.91531922158126,30,31.106634165445335,-130,-129.62221976648067,30,29.459399334217892
315,1,-1,-1,-85,-80.60741473501348,75,74.196793861675,60,70.2969159056695,30,22.929672341714088,-130,-131.6391264368679,30,37.50035287123862
316,1,-1,1,115,110.92677682527972,-105,-107.36894718243161,-120,-120.119154939142,-150,-146.52922781912272,-120,-118.96653738229969,40,41.0608895350266
164,1,-1,1,115,109.03592099189376,-105,-105.2541350002347,-120,-113.01898246231029,-150,-152.23383325788706,-120,-114.76242323897368,40,34.09602786538477
236,1,-1,1,115,122.24664748070046,-105,-106.82175126872035,-120,-114.60872803947194,-150,-149.46665251425836,-120,-119.09425383488158,40,40.70560627060707
35,1,-1,-1,-85,-79.11814935763968,75,75.03241452735017,60,53.55132898575765,30,26.069679718634863,-130,-130.80444953977292,30,33.77689821950409
114,1,-1,1,115,106.33966804578797,-105,-107.3081766776305,-120,-124.66231088824604,-150,-158.20724885980422,-120,-124.38659327029185,40,39.36909046076896
213,1,-1,-1,-85,-80.73611417395487,75,69.821087009449,60,53.25215429205538,30,26.221964499982548,-130,-130.33782185754106,30,35.83912454743559
356,1,-1,1,115,111.24435621270945,-105,-94.69450859611253,-120,-126.39691919569876,-150,-147.02496115547828,-120,-114.95572721977565,40,42.672142932771074
234,1,-1,1,115,122.94954315559914,-105,-109.1083698235892,-120,-117.52177361368166,-150,-152.89269872952315,-120,-123.82178382376745,40,39.48366960746826
430,1,-1,1,115,109.05566925216509,-105,-103.46629285594237,-120,-116.72241688340361,-150,-149.48739107279775,-120,-123.78875288047203,40,44.87889266789194
498,1,-1,1,115,110.944584862878,-105,-108.56605486199541,-120,-122.08518272763745,-150,-150.03500869348056,-120,-120.66345891749835,40,36.20527614664135
180,1,-1,1,115,113.5071703754238,-105,-108.96928573982015,-120,-123.54736556861987,-150,-147.71259502973606,-120,-116.55308335532541,40,43.43594720631684
94,1,-1,1,115,110.85370063322236,-105,-109.81529482190219,-120,-119.66664696381523,-150,-144.12861273935798,-120,-117.34168878013588,40,42.06902957259976
194,1,-1,1,115,117.24804894803846,-105,-104.43678537856074,-120,-122.97989787001605,-150,-161.8738662816741,-120,-135.96075117939716,40,33.910535724248554
338,1,-1,1,115,115.36118157846751,-105,-106.70578481410278,-120,-119.64739259570871,-150,-148.5608773369771,-120,-120.76318152064015,40,45.670524943461075
393,1,-1,-1,-85,-78.75781922726381,75,79.50223729071878,60,58.81065037704584,30,31.39754686161955,-130,-128.96156861820234,30,37.117200890157264
302,1,-1,1,115,118.86438466144088,-105,-109.63171556080933,-120,-123.84395068724915,-150,-146.42793358704833,-120,-118.10233931856064,40,35.27013270516878
16,-1,-1,1,-105,-102.73981753885438,115,115.08104417678649,-150,-151.51715736813972,-120,-116.00236102447768,40,49.20377154080332,-120,-124.62584900639715
147,1,-1,-1,-85,-89.79012051498246,75,84.47861180740422,60,62.295814055322396,30,14.078260952739022,-130,-138.3992586313931,30,21.774052975850832
454,1,-1,1,115,120.08906845185008,-105,-99.77504847343823,-120,-127.55287269660954,-150,-154.90850595834223,-120,-119.2444996534302,40,37.20047542033625
439,1,-1,-1,-85,-79.37295767835718,75,72.89326922581711,60,57.14388121161195,30,21.8823987775398,-130,-131.10455251514276,30,32.37890964892409
119,1,-1,-1,-85,-84.49569227932923,75,73.3620091139408,60,52.88646648231162,30,29.01345458734715,-130,-128.47388298697817,30,28.656994019972814
497,1,-1,-1,-85,-84.59087092798634,75,70.30956368425828,60,57.08265622960392,30,33.5633393160888,-130,-136.03023202306795,30,31.477044676865575
52,1,-1,1,115,105.48840491770831,-105,-98.48674597223403,-120,-123.37401341540809,-150,-152.32170865648513,-120,-130.2791572115635,40,35.52640903557224
70,1,-1,1,115,116.34630114667742,-105,-107.37545254173537,-120,-111.71482072614161,-150,-154.38044491810334,-120,-121.96165777469237,40,32.216643418545765
110,1,-1,1,115,101.07418159238256,-105,-105.48899954279044,-120,-125.21448615252994,-150,-147.35899751827844,-120,-122.19248403260488,40,41.45452351877628
92,1,-1,1,115,121.66935460289422,-105,-92.58794777999651,-120,-118.20232404289527,-150,-151.32391953741424,-120,-113.87134703928201,40,36.85878044463014
305,1,-1,-1,-85,-87.68331684208869,75,71.73452784255612,60,49.58878690741544,30,25.350534978267653,-130,-124.7781159210306,30,26.245278764057257
78,1,-1,1,115,112.9412272273983,-105,-112.81831984403634,-120,-118.09012550256026,-150,-145.075890106449,-120,-121.29775521340466,40,41.209252947623234
447,1,-1,-1,-85,-74.90099457897428,75,78.6377518414103,60,50.491834545078625,30,38.58599202522465,-130,-133.01920286502133,30,22.1524622265787
166,1,-1,1,115,103.90125304365945,-105,-103.19755744332524,-120,-120.13556658484752,-150,-152.12677513109952,-120,-115.69957803594482,40,38.7989363242418
484,1,-1,1,115,121.7256123560136,-105,-95.34350636030783,-120,-114.92969266366161,-150,-145.5473859564175,-120,-115.26668580251038,40,41.39112939806892
373,1,-1,-1,-85,-86.16941464531673,75,79.50887142194894,60,55.801535323267345,30,26.398836935393014,-130,-128.2922932198991,30,23.880440082871885
416,1,-1,1,115,122.43197839804652,-105,-100.80317958705362,-120,-125.82356670941965,-150,-140.71668264208242,-120,-119.07994980199629,40,40.49881675391519
376,1,-1,1,115,122.84941113964845,-105,-108.68620059715842,-120,-127.5840347547178,-150,-149.56208467146448,-120,-118.56545286193554,40,37.593290456313824
365,1,-1,-1,-85,-86.95882411958382,75,65.87963225341646,60,58.693353597089605,30,34.382224390239145,-130,-134.02089166467556,30,27.276915252435856
290,1,-1,1,115,111.9200316925308,-105,-106.4039139653165,-120,-117.13102899725996,-150,-160.90877776499713,-120,-115.43640742866275,40,43.145459052979355
207,1,-1,-1,-85,-87.52173943600323,75,71.9898344510386,60,65.6781563739425,30,31.179971746704023,-130,-126.1925991950438,30,29.36850170008159
15,-1,-1,-1,75,73.93982718190105,-85,-90.10067057397217,30,30.967087642984797,60,52.267548023869914,30,23.042810433073925,-130,-124.97349426932341
121,1,-1,-1,-85,-81.5574666228333,75,71.46586156873683,60,52.3150758008596,30,30.966434874001227,-130,-132.9759281798147,30,30.21908549197089
421,1,-1,-1,-85,-75.11180137121487,75,75.31905791258994,60,66.4103135756222,30,24.695569921339576,-130,-126.37893400996924,30,35.503284361957505
203,1,-1,-1,-85,-84.57112303565432,75,82.65661935573529,60,64.92195560446169,30,27.480849448164747,-130,-122.01556250906854,30,36.29180833785684
351,1,-1,-1,-85,-86.16034697226239,75,82.1894625541652,60,68.97469901114522,30,33.971025814994924,-130,-127.83654219169127,30,32.67066986024162
402,1,-1,1,115,111.52980208231612,-105,-97.05529078776419,-120,-103.71813668229798,-150,-145.60299451999177,-120,-119.98267907568555,40,24.281907541027117
404,1,-1,1,115,113.92339881241317,-105,-106.37923270731196,-120,-115.37624653608523,-150,-133.54722837442597,-120,-127.01108136432318,40,41.93833450948327
397,1,-1,-1,-85,-91.83204860808092,75,65.55052287212399,60,58.60588740007434,30,31.55264823514273,-130,-131.92338555266102,30,32.56945047372772
258,1,-1,1,115,115.81668025357115,-105,-110.93632768565014,-120,-121.3081074554319,-150,-154.35928558990753,-120,-118.02431504377046,40,40.990482641661096
31,1,-1,-1,-85,-82.30821435343964,75,71.11079255795426,60,54.60549328805985,30,30.19948835173198,-130,-128.6421170389686,30,29.717850219023827
98,1,-1,1,115,115.04949746747376,-105,-105.22132226409957,-120,-120.22840459440748,-150,-156.25806155259298,-120,-114.76734225248256,40,36.44758496985193
155,1,-1,-1,-85,-79.32847452102354,75,68.0333625967573,60,64.59406112088874,30,24.30109899918785,-130,-124.40790373952167,30,32.097526986761004
137,1,-1,-1,-85,-79.34909611244152,75,81.3147633972598,60,59.437271102231165,30,33.362819526924795,-130,-136.99883612343297,30,31.91405227407218
239,1,-1,-1,-85,-91.79328661199224,75,73.59997846644728,60,62.81341768047761,30,40.906025420334885,-130,-124.07018184648324,30,25.556756939636067
118,1,-1,1,115,120.37408555069001,-105,-111.90316917812514,-120,-117.41274302073413,-150,-147.13806179790078,-120,-117.37511202793713,40,37.856328547090406
487,1,-1,-1,-85,-79.08361857648295,75,79.9462589324316,60,61.25651982795309,30,32.21932053939405,-130,-126.61287369972544,30,28.24641528219176
216,1,-1,1,115,114.52144144067422,-105,-110.45526015476086,-120,-119.73709940760673,-150,-150.60671626677552,-120,-116.51861116948105,40,43.64160621161104
200,1,-1,1,115,105.84506876231838,-105,-100.25506321197912,-120,-122.70568487774939,-150,-156.63630868039667,-120,-118.46387268556812,40,36.99466809938105
154,1,-1,1,115,124.67662711994991,-105,-108.40210843695708,-120,-109.87688461482384,-150,-145.33772630463952,-120,-123.71200530146491,40,46.4642845929523
165,1,-1,-1,-85,-83.1767160818299,75,64.24696096202632,60,60.01772818094004,30,22.953536068828907,-130,-124.78171010156626,30,27.372445786697185
3,-1,-1,-1,75,76.42409888393809,-85,-86.51473048647225,30,29.142369135294157,60,61.79214901665224,30,35.52091928993819,-130,-124.30573683720695
4,-1,-1,1,-105,-95.13446497425485,115,117.58421397129179,-150,-151.2166025054813,-120,-120.45514331384216,40,40.34657373920336,-120,-116.98955005540459
71,1,-1,-1,-85,-78.25006270594226,75,70.99053303497752,60,63.69398445737487,30,31.57942835043544,-130,-128.48781738945277,30,24.977703480532913
384,1,-1,1,115,112.48957370324635,-105,-108.49843998507637,-120,-116.64965354787397,-150,-141.41035999291003,-120,-120.79040117847512,40,34.700162497362165
285,1,-1,-1,-85,-88.85132029967497,75,74.40434960396307,60,68.21184177364565,30,28.176853295457757,-130,-122.33854833226928,30,39.83755160385071
429,1,-1,-1,-85,-85.10394347495819,75,77.93397705550818,60,55.8434017594897,30,31.590823622309195,-130,-128.60096394246816,30,30.93083575756102
251,1,-1,-1,-85,-85.65198005975138,75,79.18806442646,60,63.836440694398114,30,28.15061789376113,-130,-137.44636297454187,30,35.47381149313293
352,1,-1,1,115,115.35856332078893,-105,-110.05575612351812,-120,-113.64763883878233,-150,-149.69065233212413,-120,-118.93715537125148,40,37.50376037420538
248,1,-1,1,115,115.7629308317152,-105,-97.91862585268288,-120,-123.01043641036527,-150,-155.5521691110644,-120,-122.16443702579944,40,38.04460263556528
282,1,-1,1,115,117.81376871535629,-105,-105.8685206541762,-120,-120.99394772938288,-150,-153.12131160398164,-120,-116.02310337575818,40,42.71251474063735
259,1,-1,-1,-85,-78.46270856507704,75,73.12187285548772,60,62.24534000367133,30,26.387433159816094,-130,-130.7411464081892,30,27.383909213564575
459,1,-1,-1,-85,-85.74606838491769,75,76.99353874434468,60,63.09782307877957,30,24.596931574958838,-130,-136.27299820356478,30,31.132357982563445
195,1,-1,-1,-85,-93.03957048228412,75,83.1567350374799,60,56.44309404043466,30,32.85678837427825,-130,-133.42942004238643,30,32.8246595441183
423,1,-1,-1,-85,-85.30870066040688,75,75.38610215449154,60,64.29558494528193,30,31.715626327867778,-130,-127.56883369996677,30,32.264625433979475
386,1,-1,1,115,121.65996718752625,-105,-104.57461327020327,-120,-117.53827244237054,-150,-135.73641204418715,-120,-111.65173441148616,40,38.75856550931571
87,1,-1,-1,-85,-82.9210092518412,75,78.46967917363901,60,65.54378534292886,30,34.53045965361223,-130,-134.34638562351876,30,29.754740917400355
143,1,-1,-1,-85,-77.78256397978,75,82.81466335551184,60,59.567144366150686,30,38.19271246734613,-130,-129.37859209424536,30,25.639951674677935
326,1,-1,1,115,106.82458861220509,-105,-102.27472208535126,-120,-125.47620160921913,-150,-151.76748402716603,-120,-119.72297985258153,40,43.67763264653522
296,1,-1,1,115,117.00240971445092,-105,-119.1851969308899,-120,-114.85865061624409,-150,-153.18077446372064,-120,-117.51770219816811,40,39.0659711226083
44,1,-1,1,115,112.79922075283739,-105,-102.67897871801428,-120,-129.70412271322436,-150,-154.66597636611033,-120,-117.85092385178916,40,48.58137450455535
181,1,-1,-1,-85,-80.04035419180055,75,78.30223291826907,60,66.04368427661693,30,33.18218058522176,-130,-126.48258677150397,30,29.136140547315836
217,1,-1,-1,-85,-76.14763664901764,75,67.8582052021165,60,62.98556337813886,30,28.401916743701243,-130,-121.56554037726862,30,29.092404780424012
304,1,-1,1,115,117.96864259882749,-105,-105.23946737202444,-120,-124.02594973045288,-150,-151.74828856108206,-120,-128.53109545591929,40,38.777489453208446
426,1,-1,1,115,116.6098354143165,-105,-100.42484901617638,-120,-114.99725724579184,-150,-151.632803331025,-120,-119.7645120053349,40,41.20094771578593
345,1,-1,-1,-85,-87.47217790259917,75,70.37555231848151,60,58.89353836178347,30,22.567267965910087,-130,-127.85639732110222,30,49.24376570982196
348,1,-1,1,115,117.6997369732831,-105,-99.68290444043816,-120,-126.02387593583894,-150,-155.86529993452152,-120,-120.24881228399047,40,45.61997121608162
457,1,-1,-1,-85,-92.3000446773168,75,71.37366094626444,60,66.69947002855909,30,26.761117625774293,-130,-137.0716589093037,30,34.55781246839108
212,1,-1,1,115,111.80075148058879,-105,-105.88569534899482,-120,-123.62918897815969,-150,-145.00833599539806,-120,-125.4995699952621,40,36.390417886280794
353,1,-1,-1,-85,-94.74474124280567,75,77.08052415344184,60,63.33188480632119,30,27.925573988590127,-130,-126.5666819647621,30,33.77742622129193
440,1,-1,1,115,109.63354721407778,-105,-114.52032398184852,-120,-128.59260099300835,-150,-153.3704237869838,-120,-124.55152508944853,40,37.49006079720702
260,1,-1,1,115,116.28398523689691,-105,-99.77626735689115,-120,-126.61101750396286,-150,-150.1187672420997,-120,-115.17516967654892,40,37.25860290417846
34,1,-1,1,115,101.37484094374486,-105,-108.45218735495467,-120,-120.2043276521111,-150,-144.11890082356845,-120,-112.50571282784995,40,36.095520335478426
486,1,-1,1,115,115.87862374106446,-105,-100.65668691772015,-120,-122.36732103533508,-150,-145.26222146772565,-120,-127.44229233057716,40,43.21237405964788
36,1,-1,1,115,113.7866265309869,-105,-102.86119370484711,-120,-115.39505258040744,-150,-152.8122530138926,-120,-117.6768673391998,40,40.13377982387495
72,1,-1,1,115,113.23987308744465,-105,-96.75258821220616,-120,-123.58606214340998,-150,-161.55299330367995,-120,-118.35104425329756,40,38.89620374724137
350,1,-1,1,115,103.24993699308308,-105,-106.10699578822046,-120,-115.60691341950758,-150,-150.8932938811849,-120,-118.99832323906226,40,45.534649027685894
319,1,-1,-1,-85,-75.57233243560933,75,69.31905659429587,60,68.5579079764743,30,27.32526425021957,-130,-125.17826191922421,30,22.039656258602363
367,1,-1,-1,-85,-80.91667723583086,75,78.88369368804523,60,62.59487504508668,30,27.46190073410995,-130,-137.3036144979772,30,30.943288813752847
306,1,-1,1,115,117.48432417664112,-105,-112.16134388185527,-120,-115.64033402698729,-150,-150.03581705281724,-120,-121.73545952139851,40,38.05693600349485
360,1,-1,1,115,116.99204012687348,-105,-109.58964136639057,-120,-121.29888748206635,-150,-159.07617401178425,-120,-119.55481359169252,40,41.50269822267823
422,1,-1,1,115,107.40422264781975,-105,-116.63540738586002,-120,-114.36169423781723,-150,-159.52456525271967,-120,-124.10641289834676,40,48.569206983332386
475,1,-1,-1,-85,-83.42186499856277,75,74.82940419581082,60,59.04294965121711,30,30.15379977207332,-130,-135.00905564518084,30,27.689230250852887
89,1,-1,-1,-85,-82.27714815489331,75,66.35688067119109,60,63.02695929525606,30,30.171436453542498,-130,-127.8593821199668,30,36.565154477996174
310,1,-1,1,115,108.74444789214472,-105,-107.7190308791972,-120,-119.06789277676587,-150,-153.4558702607215,-120,-113.05883407712486,40,39.82275189559859
245,1,-1,-1,-85,-89.34902758702638,75,74.73156722366224,60,56.41062444515371,30,28.9445954994972,-130,-122.91306316046015,30,32.296002080837944
408,1,-1,1,115,110.73116619711573,-105,-98.31821091474366,-120,-116.94138613629917,-150,-150.7870045571408,-120,-116.32364801766465,40,40.32181565956207
